feature_name,slop,interception
ADC_general_info_VoxelNum,5287.749994090114,216.2087912087912
ADC_original_firstorder_10Percentile,15834.038892354614,1111.7756531767793
ADC_original_firstorder_90Percentile,21349.949560838162,1550.616811094179
ADC_original_firstorder_Energy,5774038869.039449,299385501.6263241
ADC_original_firstorder_Entropy,58.90691768716463,4.335833910251085
ADC_original_firstorder_InterquartileRange,3721.173567684602,234.94268186799772
ADC_original_firstorder_Kurtosis,53.90219920107858,3.4503031695766575
ADC_original_firstorder_Maximum,24000.01449003629,1756.8050993196257
ADC_original_firstorder_Mean,18470.66120980926,1326.7984460834368
ADC_original_firstorder_MeanAbsoluteDeviation,2155.242884583408,141.1333414589259
ADC_original_firstorder_Median,18478.53938327608,1322.7359245216453
ADC_original_firstorder_Minimum,13686.087752333278,900.8325455293545
ADC_original_firstorder_Range,12865.910419356198,855.9725537902711
ADC_original_firstorder_RobustMeanAbsoluteDeviation,1558.1056068903993,98.81455732968264
ADC_original_firstorder_RootMeanSquared,18663.421003108553,1343.1604731220116
ADC_original_firstorder_Skewness,10.68619539544147,0.048088581117318854
ADC_original_firstorder_TotalEnergy,17363750603.206306,904013612.0771902
ADC_original_firstorder_Uniformity,0.910271928561007,0.06247370466066908
ADC_original_firstorder_Variance,974653.7395545178,39329.43962484123
ADC_original_glcm_Autocorrelation,13104.549573369877,478.9591637681035
ADC_original_glcm_ClusterProminence,28656937.945850044,351566.1073216412
ADC_original_glcm_ClusterShade,177835.6126152249,-1370.961336493728
ADC_original_glcm_ClusterTendency,4838.667241861617,174.6067775991201
ADC_original_glcm_Contrast,1078.7521982097335,47.641619767142444
ADC_original_glcm_Correlation,8.241474342602823,0.5651998077720531
ADC_original_glcm_DifferenceAverage,70.88539955555514,4.562136540317631
ADC_original_glcm_DifferenceEntropy,42.98008861754625,3.1426491524460296
ADC_original_glcm_DifferenceVariance,389.4942668522209,16.30713124515796
ADC_original_glcm_Id,4.55678997570473,0.3279577704875072
ADC_original_glcm_Idm,3.4596739624084796,0.24193775544457963
ADC_original_glcm_Idmn,13.104368003196992,0.9711711424054748
ADC_original_glcm_Idn,12.035535107400074,0.891606122339765
ADC_original_glcm_Imc1,6.358400050382454,-0.44858085927921687
ADC_original_glcm_Imc2,13.134661568748824,0.9728423135459341
ADC_original_glcm_InverseVariance,3.542722529024479,0.24824385570494614
ADC_original_glcm_JointAverage,285.04773879546104,17.552312466490427
ADC_original_glcm_JointEnergy,0.34202268963459753,0.01712737015777732
ADC_original_glcm_JointEntropy,88.81501500262347,6.510497535190393
ADC_original_glcm_MaximumProbability,0.6029758416025311,0.037938314528274904
ADC_original_glcm_SumAverage,570.0954775909221,35.104624932980855
ADC_original_glcm_SumEntropy,63.79462455992108,4.691017022470849
ADC_original_glcm_SumSquares,1407.2553868000427,55.56209934156563
ADC_original_glrlm_GrayLevelNonUniformity,227.4613052459653,10.016139079611374
ADC_original_glrlm_GrayLevelNonUniformityNormalized,0.8781382672256152,0.060588833822942
ADC_original_glrlm_GrayLevelVariance,1580.5704544998966,63.907231916426106
ADC_original_glrlm_HighGrayLevelRunEmphasis,13350.250902923495,523.5546840619498
ADC_original_glrlm_LongRunEmphasis,17.288977608652885,1.2702764409556977
ADC_original_glrlm_LongRunHighGrayLevelEmphasis,16181.888766640383,626.1367478187444
ADC_original_glrlm_LongRunLowGrayLevelEmphasis,0.7262806666169724,0.04094558407247224
ADC_original_glrlm_LowGrayLevelRunEmphasis,0.5322063265355899,0.03209975472295846
ADC_original_glrlm_RunEntropy,62.16987228966238,4.5858955919353415
ADC_original_glrlm_RunLengthNonUniformity,4286.833096483911,179.1109851321363
ADC_original_glrlm_RunLengthNonUniformityNormalized,11.808077823038385,0.8729003822836437
ADC_original_glrlm_RunPercentage,12.532287857658064,0.9281502506042505
ADC_original_glrlm_RunVariance,1.548868685717016,0.0963016245906792
ADC_original_glrlm_ShortRunEmphasis,12.76623330671289,0.9458149745490166
ADC_original_glrlm_ShortRunHighGrayLevelEmphasis,12742.373564246946,501.8275775905039
ADC_original_glrlm_ShortRunLowGrayLevelEmphasis,0.495030158406985,0.030224870552170935
ADC_original_glszm_GrayLevelNonUniformity,89.28882241705273,4.973492845827575
ADC_original_glszm_GrayLevelNonUniformityNormalized,0.7926964792774857,0.054916480100167135
ADC_original_glszm_GrayLevelVariance,1660.09666963762,69.3142317041298
ADC_original_glszm_HighGrayLevelZoneEmphasis,13204.305198952035,540.3469964000031
ADC_original_glszm_LargeAreaEmphasis,256.6953271286604,7.142707124960661
ADC_original_glszm_LargeAreaHighGrayLevelEmphasis,82599.6914906168,2432.9173848995733
ADC_original_glszm_LargeAreaLowGrayLevelEmphasis,3.424626476720497,0.14964538646548006
ADC_original_glszm_LowGrayLevelZoneEmphasis,0.5491668695004245,0.03384922547068472
ADC_original_glszm_SizeZoneNonUniformity,1105.0827417934734,55.40188118743861
ADC_original_glszm_SizeZoneNonUniformityNormalized,7.157653356942684,0.5192698749691916
ADC_original_glszm_SmallAreaEmphasis,10.032311462827135,0.7392396007745586
ADC_original_glszm_SmallAreaHighGrayLevelEmphasis,10330.890641925322,421.13761381325287
ADC_original_glszm_SmallAreaLowGrayLevelEmphasis,0.4306081470121656,0.025641076612517875
ADC_original_glszm_ZoneEntropy,70.68972281310603,5.195075998330549
ADC_original_glszm_ZonePercentage,8.572868804261253,0.6226231242103046
ADC_original_glszm_ZoneVariance,232.47564040350855,4.112450100538901
ADC_original_shape_Elongation,10.184596857308565,0.7415833915157238
ADC_original_shape_Flatness,4.525770423888167,0.22245755691593866
ADC_original_shape_LeastAxis,77.62946674713696,3.696066986287622
ADC_original_shape_MajorAxis,214.61245878272072,14.104810016669575
ADC_original_shape_Maximum2DDiameterColumn,176.57859431819523,11.788179704065659
ADC_original_shape_Maximum2DDiameterRow,169.46386024304542,11.21006921182965
ADC_original_shape_Maximum2DDiameterSlice,195.59396718712978,13.232811930407097
ADC_original_shape_Maximum3DDiameter,214.9116096111156,14.336263164720942
ADC_original_shape_MinorAxis,140.6609911557956,9.895977816180997
ADC_original_shape_Sphericity,10.449921884934575,0.7690077673989222
ADC_original_shape_SurfaceArea,8667.746734392083,452.62323230551897
ADC_original_shape_SurfaceVolumeRatio,12.294451559223017,0.8938162566644683
ADC_original_shape_Volume,15872.258102797285,651.445050074504
DWI_general_info_VoxelNum,5287.749994090114,216.2087912087912
DWI_original_firstorder_10Percentile,377.21461982572885,27.02364178751851
DWI_original_firstorder_90Percentile,532.3364829471766,38.21201929469685
DWI_original_firstorder_Energy,13328162.531338776,317767.3040858499
DWI_original_firstorder_Entropy,7.389716176301113,0.4028398119459086
DWI_original_firstorder_InterquartileRange,96.03259774379222,5.940911801306756
DWI_original_firstorder_Kurtosis,42.87417239271586,3.0339617366639224
DWI_original_firstorder_Maximum,587.4679811977666,41.92144912677807
DWI_original_firstorder_Mean,455.66346612860764,32.801890393175874
DWI_original_firstorder_MeanAbsoluteDeviation,56.05824926332309,3.528530968349825
DWI_original_firstorder_Median,460.0500004737888,33.04403029693352
DWI_original_firstorder_Minimum,307.8284526290856,21.50161193753337
DWI_original_firstorder_Range,329.3882067542004,20.4198371892447
DWI_original_firstorder_RobustMeanAbsoluteDeviation,40.154798917565486,2.4906436965424184
DWI_original_firstorder_RootMeanSquared,460.8877768249314,33.17289913085337
DWI_original_firstorder_Skewness,8.833688631856562,-0.19749590993924926
DWI_original_firstorder_TotalEnergy,39986669.268907085,955325.3495841873
DWI_original_firstorder_Uniformity,11.45692810913571,0.8318515633607199
DWI_original_firstorder_Variance,603.5166321457691,26.30960693566506
DWI_original_glcm_Autocorrelation,42.81647783526027,2.737333471702746
DWI_original_glcm_ClusterProminence,10.753423776106416,0.4018108356467301
DWI_original_glcm_ClusterShade,3.287339118293809,-0.08513661453280998
DWI_original_glcm_ClusterTendency,4.741829582250537,0.22119483625550823
DWI_original_glcm_Contrast,1.9505768280814706,0.09494226080455857
DWI_original_glcm_Correlation,8.509867849067769,0.5172932924063112
DWI_original_glcm_DifferenceAverage,1.9415543421962136,0.09463501106492528
DWI_original_glcm_DifferenceEntropy,6.007744941144226,0.33711217338324917
DWI_original_glcm_DifferenceVariance,1.312860583293509,0.07022521511143881
DWI_original_glcm_Id,12.873795363139056,0.9527335384284448
DWI_original_glcm_Idm,12.87355126905761,0.9527132194415007
DWI_original_glcm_Idmn,13.27357294491954,0.9837131292032423
DWI_original_glcm_Idn,13.104568745286125,0.9708029227387615
DWI_original_glcm_Imc1,2.459429022593714,-0.1257648482212107
DWI_original_glcm_Imc2,4.435131690199838,0.2354706620596791
DWI_original_glcm_InverseVariance,1.9340807251112413,0.094367719539154
DWI_original_glcm_JointAverage,22.187923481701578,1.5730612349660973
DWI_original_glcm_JointEnergy,10.938647667261213,0.7785047371543864
DWI_original_glcm_JointEntropy,12.102852104628148,0.6440647231855664
DWI_original_glcm_MaximumProbability,11.720273219940342,0.8509840486185808
DWI_original_glcm_SumAverage,44.37584696340316,3.1461224699321946
DWI_original_glcm_SumEntropy,10.283552885152607,0.5486055898819535
DWI_original_glcm_SumSquares,1.6173010442062221,0.07903427426501672
DWI_original_glrlm_GrayLevelNonUniformity,1357.8862999063545,60.24484545744667
DWI_original_glrlm_GrayLevelNonUniformityNormalized,10.566386209514313,0.7591467235106704
DWI_original_glrlm_GrayLevelVariance,2.2670562104781373,0.127127885660622
DWI_original_glrlm_HighGrayLevelRunEmphasis,39.88794453326239,2.6030433411875586
DWI_original_glrlm_LongRunEmphasis,444.7465568424529,24.718690137018616
DWI_original_glrlm_LongRunHighGrayLevelEmphasis,921.2896026531711,54.54329791231202
DWI_original_glrlm_LongRunLowGrayLevelEmphasis,395.97472418741245,17.527827678928922
DWI_original_glrlm_LowGrayLevelRunEmphasis,9.318548700790604,0.6285019173007177
DWI_original_glrlm_RunEntropy,33.43267884599021,2.436453819571433
DWI_original_glrlm_RunLengthNonUniformity,775.0590589321029,32.57378442441611
DWI_original_glrlm_RunLengthNonUniformityNormalized,4.329790813590651,0.29983579241491476
DWI_original_glrlm_RunPercentage,5.480043460080198,0.36604768870127813
DWI_original_glrlm_RunVariance,65.89633848984572,4.111210537801628
DWI_original_glrlm_ShortRunEmphasis,5.555750972880022,0.3559767903906529
DWI_original_glrlm_ShortRunHighGrayLevelEmphasis,18.317929633398467,1.0081840743999038
DWI_original_glrlm_ShortRunLowGrayLevelEmphasis,3.316739671986205,0.20943216483805013
DWI_original_glszm_GrayLevelNonUniformity,26.91805279135588,1.6891453784310928
DWI_original_glszm_GrayLevelNonUniformityNormalized,9.36839408305788,0.6560551892706346
DWI_original_glszm_GrayLevelVariance,4.301858790358956,0.226781746615218
DWI_original_glszm_HighGrayLevelZoneEmphasis,33.84474793590662,2.2212602873317158
DWI_original_glszm_LargeAreaEmphasis,1013586.2196829679,23362.201237453024
DWI_original_glszm_LargeAreaHighGrayLevelEmphasis,2361215.5049611754,62718.13744767137
DWI_original_glszm_LargeAreaLowGrayLevelEmphasis,893116.5739215014,14725.39744490628
DWI_original_glszm_LowGrayLevelZoneEmphasis,10.389389436842263,0.7453508189892117
DWI_original_glszm_SizeZoneNonUniformity,15.661687385843626,1.1146948289805434
DWI_original_glszm_SizeZoneNonUniformityNormalized,8.3365823443587,0.5368627023358006
DWI_original_glszm_SmallAreaEmphasis,3.062394239620167,0.14126719052006706
DWI_original_glszm_SmallAreaHighGrayLevelEmphasis,7.632124398773105,0.2834136800468561
DWI_original_glszm_SmallAreaLowGrayLevelEmphasis,2.6794977147259518,0.11510604890237981
DWI_original_glszm_ZoneEntropy,20.14350607862406,1.1848909491525221
DWI_original_glszm_ZonePercentage,0.3949460065781549,0.02431710704089154
DWI_original_glszm_ZoneVariance,590417.1763949373,11983.119466609009
DWI_original_shape_Elongation,10.184596857308565,0.7415833915157238
DWI_original_shape_Flatness,4.525770423888167,0.22245755691593866
DWI_original_shape_LeastAxis,77.62946674713696,3.696066986287622
DWI_original_shape_MajorAxis,214.61245878272072,14.104810016669575
DWI_original_shape_Maximum2DDiameterColumn,176.57859431819523,11.788179704065659
DWI_original_shape_Maximum2DDiameterRow,169.46386024304542,11.21006921182965
DWI_original_shape_Maximum2DDiameterSlice,195.59396718712978,13.232811930407097
DWI_original_shape_Maximum3DDiameter,214.9116096111156,14.336263164720942
DWI_original_shape_MinorAxis,140.6609911557956,9.895977816180997
DWI_original_shape_Sphericity,10.449921884934575,0.7690077673989222
DWI_original_shape_SurfaceArea,8667.746734392083,452.62323230551897
DWI_original_shape_SurfaceVolumeRatio,12.294451559223017,0.8938162566644683
DWI_original_shape_Volume,15872.258102797285,651.445050074504
T2_general_info_VoxelNum,5287.749994090114,216.2087912087912
T2_original_firstorder_10Percentile,2939.9050766989058,195.42197802197805
T2_original_firstorder_90Percentile,4441.05722435548,309.5005494505495
T2_original_firstorder_Energy,210907253.42252365,10478657.686813187
T2_original_firstorder_Entropy,37.77244996434421,2.771914819417936
T2_original_firstorder_InterquartileRange,831.0838931780594,58.19368131868132
T2_original_firstorder_Kurtosis,62.87880633236805,4.001425888905613
T2_original_firstorder_Maximum,5655.1104321666435,402.75824175824175
T2_original_firstorder_Mean,3672.8685274523455,251.35068889940058
T2_original_firstorder_MeanAbsoluteDeviation,515.1040874647265,36.4276246584164
T2_original_firstorder_Median,3662.5207849239573,249.67032967032966
T2_original_firstorder_Minimum,2297.127118816022,139.19230769230768
T2_original_firstorder_Range,3768.388116953985,263.5659340659341
T2_original_firstorder_RobustMeanAbsoluteDeviation,352.8476596926391,24.783021138528305
T2_original_firstorder_RootMeanSquared,3731.392810342219,256.21043021247965
T2_original_firstorder_Skewness,9.313098947873156,0.35937084795074736
T2_original_firstorder_TotalEnergy,635599461.7849882,31675374.41336221
T2_original_firstorder_Uniformity,2.536937018743458,0.18090380109961904
T2_original_firstorder_Variance,37620.758995427146,2380.929039140918
T2_original_glcm_Autocorrelation,521.2462201786775,33.135119446473766
T2_original_glcm_ClusterProminence,8066.663539455738,354.6054157555963
T2_original_glcm_ClusterShade,292.54598842332456,5.07860867642839
T2_original_glcm_ClusterTendency,139.6178807559631,8.572170449020753
T2_original_glcm_Contrast,84.95068404956592,5.40399975588925
T2_original_glcm_Correlation,3.4806142323839335,0.19615245658748218
T2_original_glcm_DifferenceAverage,24.171335211881047,1.7156599063206903
T2_original_glcm_DifferenceEntropy,30.414663976939956,2.2314671708346503
T2_original_glcm_DifferenceVariance,33.02841655880733,2.1207977355759526
T2_original_glcm_Id,6.790832242052511,0.4988237303990031
T2_original_glcm_Idm,5.998388129610629,0.4366490800293967
T2_original_glcm_Idmn,12.98429221860352,0.9623225883275978
T2_original_glcm_Idn,11.833040047959615,0.8767210272085172
T2_original_glcm_Imc1,2.7519302597614326,-0.17214433478771957
T2_original_glcm_Imc2,9.854683197955692,0.7121958086723043
T2_original_glcm_InverseVariance,5.631171862262826,0.4121951404193807
T2_original_glcm_JointAverage,76.70726492898973,5.463312070336956
T2_original_glcm_JointEnergy,0.770778598438254,0.049822271589996615
T2_original_glcm_JointEntropy,66.62045947764237,4.89596482559888
T2_original_glcm_MaximumProbability,1.54245958856368,0.10335757428380123
T2_original_glcm_SumAverage,153.41452985797946,10.926624140673912
T2_original_glcm_SumEntropy,43.60631026046176,3.2044320937105937
T2_original_glcm_SumSquares,54.99780910605771,3.4940425512275004
T2_original_glrlm_GrayLevelNonUniformity,839.2153651508829,31.923718037393833
T2_original_glrlm_GrayLevelNonUniformityNormalized,2.3525466508500847,0.16888629696853183
T2_original_glrlm_GrayLevelVariance,64.80979575247842,4.1560995312537194
T2_original_glrlm_HighGrayLevelRunEmphasis,570.6390344082497,36.82700625608891
T2_original_glrlm_LongRunEmphasis,22.63150636517148,1.6395023043632795
T2_original_glrlm_LongRunHighGrayLevelEmphasis,826.1400364970702,54.673147287506666
T2_original_glrlm_LongRunLowGrayLevelEmphasis,2.2057194737363135,0.1294315641811928
T2_original_glrlm_LowGrayLevelRunEmphasis,1.3237532005399144,0.0840043920046491
T2_original_glrlm_RunEntropy,45.85657467108458,3.388390036608392
T2_original_glrlm_RunLengthNonUniformity,3103.9189518062635,137.3572306131803
T2_original_glrlm_RunLengthNonUniformityNormalized,10.228297950369768,0.7531787285942093
T2_original_glrlm_RunPercentage,11.536486206864543,0.8530230552681991
T2_original_glrlm_RunVariance,3.6664160420702703,0.2309639662478595
T2_original_glrlm_ShortRunEmphasis,11.974991169868998,0.886432107202411
T2_original_glrlm_ShortRunHighGrayLevelEmphasis,523.12242581682,33.467817519539544
T2_original_glrlm_ShortRunLowGrayLevelEmphasis,1.180205636024276,0.07593881408129237
T2_original_glszm_GrayLevelNonUniformity,113.70615275068789,6.835288708391885
T2_original_glszm_GrayLevelNonUniformityNormalized,1.905372855264527,0.13668133037631372
T2_original_glszm_GrayLevelVariance,95.8230196370477,6.34948775828896
T2_original_glszm_HighGrayLevelZoneEmphasis,632.3179400874495,41.1626825021147
T2_original_glszm_LargeAreaEmphasis,13451.296178306631,195.51928452336398
T2_original_glszm_LargeAreaHighGrayLevelEmphasis,342818.75143976195,5539.609392208613
T2_original_glszm_LargeAreaLowGrayLevelEmphasis,583.646295496722,8.757214693468613
T2_original_glszm_LowGrayLevelZoneEmphasis,1.690979387625547,0.10886482908231744
T2_original_glszm_SizeZoneNonUniformity,398.80918226154523,22.454949703418066
T2_original_glszm_SizeZoneNonUniformityNormalized,5.657594967552683,0.41063809350701147
T2_original_glszm_SmallAreaEmphasis,8.846712494777561,0.6514119465706324
T2_original_glszm_SmallAreaHighGrayLevelEmphasis,453.59416767620775,28.89384443515931
T2_original_glszm_SmallAreaLowGrayLevelEmphasis,1.2331276851279387,0.07934036664596228
T2_original_glszm_ZoneEntropy,57.49797082773648,4.2329319906390275
T2_original_glszm_ZonePercentage,5.5402362655272945,0.3818577150936177
T2_original_glszm_ZoneVariance,13108.499481124734,180.54540250854407
T2_original_shape_Elongation,10.184596857308565,0.7415833915157238
T2_original_shape_Flatness,4.525770423888167,0.22245755691593866
T2_original_shape_LeastAxis,77.62946674713696,3.696066986287622
T2_original_shape_MajorAxis,214.61245878272072,14.104810016669575
T2_original_shape_Maximum2DDiameterColumn,176.57859431819523,11.788179704065659
T2_original_shape_Maximum2DDiameterRow,169.46386024304542,11.21006921182965
T2_original_shape_Maximum2DDiameterSlice,195.59396718712978,13.232811930407097
T2_original_shape_Maximum3DDiameter,214.9116096111156,14.336263164720942
T2_original_shape_MinorAxis,140.6609911557956,9.895977816180997
T2_original_shape_Sphericity,10.449921884934575,0.7690077673989222
T2_original_shape_SurfaceArea,8667.746734392083,452.62323230551897
T2_original_shape_SurfaceVolumeRatio,12.294451559223017,0.8938162566644683
T2_original_shape_Volume,15872.258102797285,651.445050074504
